sku,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Churn_Status
JNE3792-KR-S,16,5,1728.0,2,2,2,222,6,Others,Needs Nurturing
JNE3792-KR-XL,5,4,1795.0,3,2,2,322,7,Others,Needs Nurturing
JNE3792-KR-XS,15,2,838.0,2,1,1,211,4,Others,Needs Nurturing
JNE3792-KR-XXL,6,4,1795.0,3,2,2,322,7,Others,Needs Nurturing
JNE3792-KR-XXXL,8,9,3883.0,3,3,3,333,9,Champions,Needs Nurturing
JNE3793-KR-L,2,17,6047.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3793-KR-M,7,23,8129.38,3,4,3,343,10,Champions,Needs Nurturing
JNE3793-KR-S,8,24,8501.38,3,4,3,343,10,Champions,Needs Nurturing
JNE3793-KR-XL,4,40,14668.58,4,4,4,444,12,Champions,Needs Nurturing
JNE3793-KR-XS,3,14,4637.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3793-KR-XXL,3,26,9196.38,4,4,3,443,11,Champions,Needs Nurturing
JNE3793-KR-XXXL,9,53,18861.26,3,4,4,344,11,Champions,Needs Nurturing
JNE3794-KR-L,7,58,29655.38,3,4,4,344,11,Champions,Needs Nurturing
JNE3794-KR-M,18,56,28161.52,2,4,4,244,10,Champions,Needs Nurturing
JNE3794-KR-S,20,24,11211.24,2,4,4,244,10,Champions,Needs Nurturing
JNE3794-KR-XL,5,61,30715.14,3,4,4,344,11,Champions,Needs Nurturing
JNE3794-KR-XS,6,25,12153.62,3,4,4,344,11,Champions,Needs Nurturing
JNE3794-KR-XXL,5,73,37991.76,3,4,4,344,11,Champions,Needs Nurturing
JNE3794-KR-XXXL,6,72,36404.38,3,4,4,344,11,Champions,Needs Nurturing
JNE3795-KR-L,2,34,17404.14,4,4,4,444,12,Champions,Needs Nurturing
JNE3795-KR-M,14,16,8174.24,2,3,3,233,8,Others,Needs Nurturing
JNE3795-KR-S,8,42,21975.38,3,4,4,344,11,Champions,Needs Nurturing
JNE3795-KR-XL,8,44,22492.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3795-KR-XS,9,32,16416.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3795-KR-XXL,8,19,9791.38,3,4,3,343,10,Champions,Needs Nurturing
JNE3795-KR-XXXL,10,31,15931.76,3,4,4,344,11,Champions,Needs Nurturing
JNE3796-KR-L,14,9,2415.0,2,3,2,232,7,Others,Needs Nurturing
JNE3796-KR-M,13,2,690.0,2,1,1,211,4,Others,Needs Nurturing
JNE3796-KR-S,16,4,1380.0,2,2,1,221,5,Others,Needs Nurturing
JNE3796-KR-XL,60,3,690.0,1,1,1,111,3,At Risk,Churn Likely
JNE3796-KR-XXL,15,4,1363.57,2,2,1,221,5,Others,Needs Nurturing
JNE3796-KR-XXXL,20,9,3085.14,2,3,2,232,7,Others,Needs Nurturing
JNE3797-KR-A-L,1,77,54501.65,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-A-M,2,147,111327.59,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-A-S,2,112,82518.64,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-A-XL,1,59,41846.96,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-A-XS,1,28,19172.87,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-A-XXL,2,32,23646.01,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-A-XXXL,3,33,26179.16,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-L,1,722,524581.77,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-M,1,621,454290.16,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-S,1,553,407302.57,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-XL,1,446,332155.24,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-XS,1,407,303616.7,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-XXL,1,384,275966.88,4,4,4,444,12,Champions,Needs Nurturing
JNE3797-KR-XXXL,1,374,276375.8,4,4,4,444,12,Champions,Needs Nurturing
JNE3798-KR-A-L,10,18,12969.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3798-KR-A-M,9,21,15969.58,3,4,4,344,11,Champions,Needs Nurturing
JNE3798-KR-A-S,1,12,8380.29,4,3,3,433,10,Champions,Needs Nurturing
JNE3798-KR-A-XL,3,15,10761.48,4,3,3,433,10,Champions,Needs Nurturing
JNE3798-KR-A-XS,2,10,7572.58,4,3,3,433,10,Champions,Needs Nurturing
JNE3798-KR-A-XXL,8,15,11435.58,3,3,4,334,10,Champions,Needs Nurturing
JNE3798-KR-A-XXXL,7,12,9188.0,3,3,3,333,9,Champions,Needs Nurturing
JNE3798-KR-L,1,108,76591.16,4,4,4,444,12,Champions,Needs Nurturing
JNE3798-KR-M,1,121,87390.19,4,4,4,444,12,Champions,Needs Nurturing
JNE3798-KR-S,2,64,48724.26,4,4,4,444,12,Champions,Needs Nurturing
JNE3798-KR-XL,1,154,113888.81,4,4,4,444,12,Champions,Needs Nurturing
JNE3798-KR-XS,1,58,44005.77,4,4,4,444,12,Champions,Needs Nurturing
JNE3798-KR-XXL,2,110,79992.38,4,4,4,444,12,Champions,Needs Nurturing
JNE3798-KR-XXXL,2,86,63637.92,4,4,4,444,12,Champions,Needs Nurturing
JNE3799-KR-L,3,32,20208.29,4,4,4,444,12,Champions,Needs Nurturing
JNE3799-KR-M,2,34,21510.29,4,4,4,444,12,Champions,Needs Nurturing
JNE3799-KR-S,4,16,8457.29,4,3,3,433,10,Champions,Needs Nurturing
JNE3799-KR-XL,4,31,19630.93,4,4,4,444,12,Champions,Needs Nurturing
JNE3799-KR-XS,2,26,16715.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3799-KR-XXL,2,36,23200.38,4,4,4,444,12,Champions,Needs Nurturing
JNE3799-KR-XXXL,6,25,16098.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3800-KR-A-L,1,43,31515.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-A-M,5,41,28889.31,3,4,4,344,11,Champions,Needs Nurturing
JNE3800-KR-A-S,2,35,24900.69,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-A-XL,1,33,24263.31,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-A-XS,3,16,11708.31,4,3,4,434,11,Champions,Needs Nurturing
JNE3800-KR-A-XXL,2,25,18990.03,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-A-XXXL,1,33,24313.83,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-L,2,171,125243.1,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-M,2,146,106812.48,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-S,1,100,72043.83,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-XL,2,111,81671.3,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-XS,5,37,26668.29,3,4,4,344,11,Champions,Needs Nurturing
JNE3800-KR-XXL,1,102,75617.16,4,4,4,444,12,Champions,Needs Nurturing
JNE3800-KR-XXXL,4,85,63502.16,4,4,4,444,12,Champions,Needs Nurturing
JNE3801-KR-L,2,129,95810.58,4,4,4,444,12,Champions,Needs Nurturing
JNE3801-KR-M,1,155,113481.48,4,4,4,444,12,Champions,Needs Nurturing
JNE3801-KR-S,1,97,68843.83,4,4,4,444,12,Champions,Needs Nurturing
JNE3801-KR-XL,1,111,79996.12,4,4,4,444,12,Champions,Needs Nurturing
JNE3801-KR-XS,1,40,28819.91,4,4,4,444,12,Champions,Needs Nurturing
JNE3801-KR-XXL,7,133,99872.48,3,4,4,344,11,Champions,Needs Nurturing
JNE3801-KR-XXXL,6,79,58527.45,3,4,4,344,11,Champions,Needs Nurturing
JNE3802-KR-L,3,43,18273.28,4,4,4,444,12,Champions,Needs Nurturing
JNE3802-KR-M,3,57,25296.94,4,4,4,444,12,Champions,Needs Nurturing
JNE3802-KR-S,17,34,15297.0,2,4,4,244,10,Champions,Needs Nurturing
JNE3802-KR-XL,2,30,12579.95,4,4,4,444,12,Champions,Needs Nurturing
JNE3802-KR-XS,16,25,11563.0,2,4,4,244,10,Champions,Needs Nurturing
JNE3802-KR-XXL,7,10,4774.0,3,3,3,333,9,Champions,Needs Nurturing
JNE3802-KR-XXXL,12,6,2922.0,3,2,2,322,7,Others,Needs Nurturing
JNE3803-KR-L,26,14,5558.0,2,3,3,233,8,Others,Needs Nurturing
JNE3803-KR-M,2,55,24734.95,4,4,4,444,12,Champions,Needs Nurturing
JNE3803-KR-S,2,50,23324.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3803-KR-XL,15,13,6111.81,2,3,3,233,8,Others,Needs Nurturing
JNE3803-KR-XS,22,9,4191.81,2,3,3,233,8,Others,Needs Nurturing
JNE3803-KR-XXL,29,4,1920.0,2,2,2,222,6,Others,Needs Nurturing
JNE3803-KR-XXXL,15,4,1948.0,2,2,2,222,6,Others,Needs Nurturing
JNE3804-KR-L,3,8,3716.0,4,3,2,432,9,Champions,Needs Nurturing
JNE3804-KR-M,21,24,10138.28,2,4,3,243,9,Champions,Needs Nurturing
JNE3804-KR-S,3,14,6023.28,4,3,3,433,10,Champions,Needs Nurturing
JNE3804-KR-XL,14,26,12426.23,2,4,4,244,10,Champions,Needs Nurturing
JNE3804-KR-XS,15,8,3684.2799999999997,2,3,2,232,7,Others,Needs Nurturing
JNE3804-KR-XXL,16,14,6089.0,2,3,3,233,8,Others,Needs Nurturing
JNE3804-KR-XXXL,6,5,1864.0,3,2,2,322,7,Others,Needs Nurturing
JNE3805-KR-L,8,53,24910.23,3,4,4,344,11,Champions,Needs Nurturing
JNE3805-KR-M,15,38,17209.7,2,4,4,244,10,Champions,Needs Nurturing
JNE3805-KR-S,9,31,13707.119999999999,3,4,4,344,11,Champions,Needs Nurturing
JNE3805-KR-XL,12,49,22252.56,3,4,4,344,11,Champions,Needs Nurturing
JNE3805-KR-XS,14,12,5492.42,2,3,3,233,8,Others,Needs Nurturing
JNE3805-KR-XXL,8,28,12076.7,3,4,4,344,11,Champions,Needs Nurturing
JNE3805-KR-XXXL,10,25,11671.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3806-KR-L,10,20,10206.19,3,4,3,343,10,Champions,Needs Nurturing
JNE3806-KR-M,8,16,8523.19,3,3,3,333,9,Champions,Needs Nurturing
JNE3806-KR-S,21,7,3222.0,2,2,2,222,6,Others,Needs Nurturing
JNE3806-KR-XL,3,18,9150.86,4,4,3,443,11,Champions,Needs Nurturing
JNE3806-KR-XS,6,3,1611.0,3,1,2,312,6,Others,Needs Nurturing
JNE3806-KR-XXL,4,24,12771.19,4,4,4,444,12,Champions,Needs Nurturing
JNE3806-KR-XXXL,2,21,11288.05,4,4,4,444,12,Champions,Needs Nurturing
JNE3807-KR-L,1,21,14319.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3807-KR-M,2,9,6395.95,4,3,3,433,10,Champions,Needs Nurturing
JNE3807-KR-S,1,26,17399.61,4,4,4,444,12,Champions,Needs Nurturing
JNE3807-KR-XL,2,14,9875.95,4,3,3,433,10,Champions,Needs Nurturing
JNE3807-KR-XS,11,17,12637.14,3,3,4,334,10,Champions,Needs Nurturing
JNE3807-KR-XXL,10,20,13516.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3807-KR-XXXL,1,23,15877.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3810-KR-L,8,32,18842.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3810-KR-M,1,35,19880.7,4,4,4,444,12,Champions,Needs Nurturing
JNE3810-KR-S,2,15,9078.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3810-KR-XL,3,37,22003.9,4,4,4,444,12,Champions,Needs Nurturing
JNE3810-KR-XS,9,14,8476.86,3,3,3,333,9,Champions,Needs Nurturing
JNE3810-KR-XXL,3,26,13667.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3810-KR-XXXL,2,24,13720.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3811-KR-L,3,9,4238.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3811-KR-M,1,7,2938.0,4,2,2,422,8,Loyal,Retained
JNE3811-KR-S,7,5,2314.0,3,2,2,322,7,Others,Needs Nurturing
JNE3811-KR-XL,1,13,6042.1,4,3,3,433,10,Champions,Needs Nurturing
JNE3811-KR-XS,9,5,2422.0,3,2,2,322,7,Others,Needs Nurturing
JNE3811-KR-XXL,2,8,3728.1,4,3,2,432,9,Champions,Needs Nurturing
JNE3811-KR-XXXL,8,4,1962.0,3,2,2,322,7,Others,Needs Nurturing
JNE3813-KR-L,90,1,627.0,1,1,1,111,3,At Risk,Churn Likely
JNE3813-KR-M,78,4,2532.0,1,2,2,122,5,At Risk,Churn Likely
JNE3813-KR-S,6,5,3161.0,3,2,2,322,7,Others,Needs Nurturing
JNE3813-KR-XL,12,4,2486.0,3,2,2,322,7,Others,Needs Nurturing
JNE3813-KR-XS,16,2,1262.0,2,1,1,211,4,Others,Needs Nurturing
JNE3813-KR-XXL,26,7,4421.0,2,2,3,223,7,Others,Needs Nurturing
JNE3813-KR-XXXL,9,8,5669.0,3,3,3,333,9,Champions,Needs Nurturing
JNE3816-KR-L,71,4,2112.0,1,2,2,122,5,At Risk,Churn Likely
JNE3816-KR-M,70,2,1042.0,1,1,1,111,3,At Risk,Churn Likely
JNE3816-KR-S,58,2,1042.0,1,1,1,111,3,At Risk,Churn Likely
JNE3816-KR-XL,69,5,2633.0,1,2,2,122,5,At Risk,Churn Likely
JNE3816-KR-XS,59,1,521.0,1,1,1,111,3,At Risk,Churn Likely
JNE3816-KR-XXL,51,8,4577.05,1,3,3,133,7,At Risk,Churn Likely
JNE3816-KR-XXXL,89,1,1098.0,1,1,1,111,3,At Risk,Churn Likely
JNE3817-KR-L,4,8,3642.0,4,3,2,432,9,Champions,Needs Nurturing
JNE3817-KR-M,36,8,3670.62,1,3,2,132,6,At Risk,Churn Likely
JNE3817-KR-S,9,15,6791.24,3,3,3,333,9,Champions,Needs Nurturing
JNE3817-KR-XL,4,16,7298.62,4,3,3,433,10,Champions,Needs Nurturing
JNE3817-KR-XS,16,13,6015.62,2,3,3,233,8,Others,Needs Nurturing
JNE3817-KR-XXL,4,16,7269.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3817-KR-XXXL,42,3,1547.0,1,1,2,112,4,At Risk,Churn Likely
JNE3818-KR-L,2,16,7714.48,4,3,3,433,10,Champions,Needs Nurturing
JNE3818-KR-M,2,24,11621.62,4,4,4,444,12,Champions,Needs Nurturing
JNE3818-KR-S,2,9,4371.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3818-KR-XL,2,16,7886.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3818-KR-XS,20,5,2423.0,2,2,2,222,6,Others,Needs Nurturing
JNE3818-KR-XXL,9,14,6696.0,3,3,3,333,9,Champions,Needs Nurturing
JNE3818-KR-XXXL,20,12,5888.0,2,3,3,233,8,Others,Needs Nurturing
JNE3819-KR-L,19,6,2946.0,2,2,2,222,6,Others,Needs Nurturing
JNE3819-KR-M,3,6,2447.0,4,2,2,422,8,Loyal,Retained
JNE3819-KR-S,37,2,974.0,1,1,1,111,3,At Risk,Churn Likely
JNE3819-KR-XL,30,3,1449.0,2,1,2,212,5,Others,Needs Nurturing
JNE3819-KR-XS,45,1,475.0,1,1,1,111,3,At Risk,Churn Likely
JNE3819-KR-XXL,35,4,1910.0,1,2,2,122,5,At Risk,Churn Likely
JNE3819-KR-XXXL,44,5,2471.0,1,2,2,122,5,At Risk,Churn Likely
JNE3820-KR-L,46,4,2048.0,1,2,2,122,5,At Risk,Churn Likely
JNE3820-KR-M,34,2,974.0,1,1,1,111,3,At Risk,Churn Likely
JNE3820-KR-S,22,10,4872.0,2,3,3,233,8,Others,Needs Nurturing
JNE3820-KR-XL,18,6,2948.0,2,2,2,222,6,Others,Needs Nurturing
JNE3820-KR-XS,23,3,1473.0,2,1,2,212,5,Others,Needs Nurturing
JNE3820-KR-XXL,42,1,475.0,1,1,1,111,3,At Risk,Churn Likely
JNE3820-KR-XXXL,18,1,475.0,2,1,1,211,4,Others,Needs Nurturing
JNE3821-KR-L,45,1,499.0,1,1,1,111,3,At Risk,Churn Likely
JNE3821-KR-M,6,4,2050.0,3,2,2,322,7,Others,Needs Nurturing
JNE3821-KR-S,40,7,3660.0,1,2,2,122,5,At Risk,Churn Likely
JNE3821-KR-XL,48,3,1567.0,1,1,2,112,4,At Risk,Churn Likely
JNE3821-KR-XS,20,6,2982.24,2,2,2,222,6,Others,Needs Nurturing
JNE3821-KR-XXL,43,7,3591.0,1,2,2,122,5,At Risk,Churn Likely
JNE3821-KR-XXXL,45,2,998.0,1,1,1,111,3,At Risk,Churn Likely
JNE3822-KR-L,6,41,17181.24,3,4,4,344,11,Champions,Needs Nurturing
JNE3822-KR-M,7,32,13948.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3822-KR-S,5,13,5479.0,3,3,3,333,9,Champions,Needs Nurturing
JNE3822-KR-XL,3,48,20592.48,4,4,4,444,12,Champions,Needs Nurturing
JNE3822-KR-XS,16,4,1821.0,2,2,2,222,6,Others,Needs Nurturing
JNE3822-KR-XXL,3,49,21444.43,4,4,4,444,12,Champions,Needs Nurturing
JNE3822-KR-XXXL,16,7,3268.0,2,2,2,222,6,Others,Needs Nurturing
JNE3823-KR-L,37,4,1948.48,1,2,2,122,5,At Risk,Churn Likely
JNE3823-KR-M,69,4,2104.0,1,2,2,122,5,At Risk,Churn Likely
JNE3823-KR-S,10,7,3533.0,3,2,2,322,7,Others,Needs Nurturing
JNE3823-KR-XL,85,1,526.0,1,1,1,111,3,At Risk,Churn Likely
JNE3823-KR-XS,17,5,2581.0,2,2,2,222,6,Others,Needs Nurturing
JNE3823-KR-XXL,10,6,3018.0,3,2,2,322,7,Others,Needs Nurturing
JNE3823-KR-XXXL,44,1,499.0,1,1,1,111,3,At Risk,Churn Likely
JNE3825-KR-L,46,1,427.62,1,1,1,111,3,At Risk,Churn Likely
JNE3825-KR-M,61,4,1971.0,1,2,2,122,5,At Risk,Churn Likely
JNE3825-KR-S,21,6,2257.0,2,2,2,222,6,Others,Needs Nurturing
JNE3825-KR-XS,9,6,2756.0,3,2,2,322,7,Others,Needs Nurturing
JNE3825-KR-XXL,6,3,1334.0,3,1,1,311,5,Others,Needs Nurturing
JNE3825-KR-XXXL,44,2,898.0,1,1,1,111,3,At Risk,Churn Likely
JNE3833-KR-L,5,7,3871.0,3,2,3,323,8,Others,Needs Nurturing
JNE3833-KR-M,71,3,1563.0,1,1,2,112,4,At Risk,Churn Likely
JNE3833-KR-S,86,1,521.0,1,1,1,111,3,At Risk,Churn Likely
JNE3833-KR-XL,6,3,1726.19,3,1,2,312,6,Others,Needs Nurturing
JNE3833-KR-XS,47,3,1708.0,1,1,2,112,4,At Risk,Churn Likely
JNE3833-KR-XXL,41,8,3678.19,1,3,2,132,6,At Risk,Churn Likely
JNE3833-KR-XXXL,59,7,3675.0,1,2,2,122,5,At Risk,Churn Likely
JNE3834-KR-L,15,6,3299.0,2,2,2,222,6,Others,Needs Nurturing
JNE3834-KR-M,1,8,4365.86,4,3,3,433,10,Champions,Needs Nurturing
JNE3834-KR-S,16,6,3299.0,2,2,2,222,6,Others,Needs Nurturing
JNE3834-KR-XL,48,7,3737.34,1,2,2,122,5,At Risk,Churn Likely
JNE3834-KR-XS,68,6,3154.0,1,2,2,122,5,At Risk,Churn Likely
JNE3834-KR-XXL,67,18,9465.19,1,4,3,143,8,Frequent Buyer,Needs Nurturing
JNE3834-KR-XXXL,14,1,666.0,2,1,1,211,4,Others,Needs Nurturing
JNE3835-KR-L,35,6,3561.0,1,2,2,122,5,At Risk,Churn Likely
JNE3835-KR-M,7,9,5470.0,3,3,3,333,9,Champions,Needs Nurturing
JNE3835-KR-S,9,13,6730.38,3,3,3,333,9,Champions,Needs Nurturing
JNE3835-KR-XL,1,9,5519.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3835-KR-XS,48,5,2806.0,1,2,2,122,5,At Risk,Churn Likely
JNE3835-KR-XXL,8,6,3521.0,3,2,2,322,7,Others,Needs Nurturing
JNE3835-KR-XXXL,3,3,1853.0,4,1,2,412,7,Loyal,Retained
JNE3836-KR-L,3,14,8926.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3836-KR-M,4,15,9582.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3836-KR-S,3,13,8446.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3836-KR-XL,3,11,7063.14,4,3,3,433,10,Champions,Needs Nurturing
JNE3836-KR-XS,8,6,3885.0,3,2,3,323,8,Others,Needs Nurturing
JNE3836-KR-XXL,4,26,16395.39,4,4,4,444,12,Champions,Needs Nurturing
JNE3836-KR-XXXL,2,13,8463.29,4,3,3,433,10,Champions,Needs Nurturing
JNE3837-KR-L,1,34,18321.24,4,4,4,444,12,Champions,Needs Nurturing
JNE3837-KR-M,1,45,24571.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3837-KR-S,1,24,12906.62,4,4,4,444,12,Champions,Needs Nurturing
JNE3837-KR-XL,2,35,18856.38,4,4,4,444,12,Champions,Needs Nurturing
JNE3837-KR-XS,2,13,7187.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3837-KR-XXL,7,27,14781.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3837-KR-XXXL,1,28,15032.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3838-KR-L,3,54,21469.62,4,4,4,444,12,Champions,Needs Nurturing
JNE3838-KR-M,1,36,14141.57,4,4,4,444,12,Champions,Needs Nurturing
JNE3838-KR-S,4,19,7765.81,4,4,3,443,11,Champions,Needs Nurturing
JNE3838-KR-XL,1,47,18498.72,4,4,4,444,12,Champions,Needs Nurturing
JNE3838-KR-XS,1,13,5363.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3838-KR-XXL,2,46,18059.58,4,4,4,444,12,Champions,Needs Nurturing
JNE3838-KR-XXXL,11,32,13041.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3856-KR-L,2,17,10830.0,4,3,4,434,11,Champions,Needs Nurturing
JNE3856-KR-M,1,7,3330.0,4,2,2,422,8,Loyal,Retained
JNE3856-KR-S,82,1,666.0,1,1,1,111,3,At Risk,Churn Likely
JNE3856-KR-XL,11,18,10414.0,3,4,3,343,10,Champions,Needs Nurturing
JNE3856-KR-XS,44,2,1332.0,1,1,1,111,3,At Risk,Churn Likely
JNE3856-KR-XXL,3,17,10412.0,4,3,3,433,10,Champions,Needs Nurturing
JNE3856-KR-XXXL,2,15,9630.29,4,3,3,433,10,Champions,Needs Nurturing
JNE3860-DR-L,4,22,13716.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3860-DR-M,4,19,11836.62,4,4,4,444,12,Champions,Needs Nurturing
JNE3860-DR-S,4,5,3034.0,4,2,2,422,8,Loyal,Retained
JNE3860-DR-XL,3,21,12897.62,4,4,4,444,12,Champions,Needs Nurturing
JNE3860-DR-XS,23,4,2456.0,2,2,2,222,6,Others,Needs Nurturing
JNE3860-DR-XXL,4,20,12300.76,4,4,4,444,12,Champions,Needs Nurturing
JNE3860-DR-XXXL,5,35,22226.52,3,4,4,344,11,Champions,Needs Nurturing
JNE3861-DR-L,3,61,49620.99,4,4,4,444,12,Champions,Needs Nurturing
JNE3861-DR-M,4,29,23817.85,4,4,4,444,12,Champions,Needs Nurturing
JNE3861-DR-S,1,28,21477.0,4,4,4,444,12,Champions,Needs Nurturing
JNE3861-DR-XL,3,55,46165.8,4,4,4,444,12,Champions,Needs Nurturing
JNE3861-DR-XS,7,22,16081.0,3,4,4,344,11,Champions,Needs Nurturing
JNE3861-DR-XXL,2,53,44462.95,4,4,4,444,12,Champions,Needs Nurturing
JNE3861-DR-XXXL,2,27,22693.0,4,4,4,444,12,Champions,Needs Nurturing
